"Y","Hom","MetA","HSAT","MetY","CTBL2","CTBL","CTGS","MetH","MetE","MetF","BhmT","MetH4","MetH5","MetN","MetP","MetQ","MetT","MetK","PatB","MetE2","MetE3","MetEF","MtaR","MesB","MesA","MesD","MesX","DUF39"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0"
"1","1","1","0","0","1","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0"
"1","1","1","1","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","1","0","1","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","1","0","1","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","1","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","1","1","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","1","1","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","1","1","0"
"1","1","0","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","1","1","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","1","1","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","1","1","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","0","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","0","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","0","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","1","0","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","1","0","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","0","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","0","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","1","0","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","1","1","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","1","1","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","1","1","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","1","1","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","1","1","0"
"1","1","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","1","0"
